"ID","MacAddress","Longitude","Latitude","RSSI1","MNC1","IMSI1","CELLID1","RSSI2","MNC2","IMSI2","CELLID2","CreateTime","IsCheckPoint","IsUsed","Speed"
59521628,"001970C1402F",121.521702,25.047392,-59,92,466924251104923,0,-150,0,NA,13610035,2016-08-01 00:27:16,1,0,NA
59521629,"001970C140CD",120.210008,23.008324,-48,92,466924251104935,40082653,-150,0,NA,28062719,2016-08-01 00:27:16,0,0,NA
59521630,"001970C140FD",121.565422,25.042941,-65,92,466924251104915,19248049,-150,0,NA,17315698,2016-08-01 00:27:16,1,0,NA
59521631,"001970C11D19",121.270455,25.016315,-54,1,466011501246393,14430265,NA,NA,NA,NA,2016-08-01 00:27:16,0,0,93
59521634,"001970C11CF5",120.924213,24.699798,-55,1,466011501246349,128005388,NA,NA,NA,NA,2016-08-01 00:27:17,0,0,93
59521635,"001970C11929",121.283873,25.027872,-63,92,466924251106575,80789773,NA,NA,NA,NA,2016-08-01 00:27:17,0,0,88
59521636,"001970C14031",120.782103,24.489061,-69,92,466924251104934,106353687,-150,0,NA,26511666,2016-08-01 00:27:17,0,0,NA
59521637,"001970C14085",121.442313,25.069927,-57,1,466011500791258,51528204,-150,0,NA,18028458,2016-08-01 00:27:17,0,0,NA
59521638,"001970C11D2B",120.250482,23.243198,-54,1,466011501246398,181826828,NA,NA,NA,NA,2016-08-01 00:27:17,0,0,99
59521639,"001970C13FB5",120.50705,23.980882,-77,1,466011500798687,0,-150,0,NA,39416613,2016-08-01 00:27:17,0,0,NA
59521642,"001970C11CC5",121.503072,25.050723,-64,1,466011501246329,51427361,NA,NA,NA,NA,2016-08-01 00:27:18,0,0,45
59521643,"001970C14199",121.492661,25.071385,-150,0,NA,22264740,-46,1,466011500791244,51252256,2016-08-01 00:27:18,0,0,NA
59521644,"001970C14259",120.833397,24.542622,-88,1,466011500790709,0,-150,0,NA,26501668,2016-08-01 00:27:18,0,0,NA
59521645,"001970C11D25",0,0,-60,1,466011501246395,181890829,NA,NA,NA,NA,2016-08-01 00:27:18,0,0,0
59521646,"001970C11CC9",120.50611,23.970505,-43,1,466011501246331,133142284,NA,NA,NA,NA,2016-08-01 00:27:18,0,0,99
59521647,"001970C11D27",120.204785,23.033528,-38,1,466011501246396,181916940,NA,NA,NA,NA,2016-08-01 00:27:18,0,0,0
59521648,"001970C1425F",120.430952,23.474634,-71,1,466011500790701,47500465,-150,0,NA,31023256,2016-08-01 00:27:18,0,0,NA
59521649,"001970C11951",121.506092,25.051575,-56,92,466924251106591,55069464,NA,NA,NA,NA,2016-08-01 00:27:18,0,0,0
59521650,"001970C1403D",120.248937,23.001236,-78,92,466924251104881,40229946,-150,0,NA,40098711,2016-08-01 00:27:18,0,0,NA
59521654,"001970C13F61",120.664761,24.209514,-70,92,466924251104904,106084117,-150,0,NA,22090426,2016-08-01 00:27:19,1,0,NA
59521655,"001970C11A29",120.407718,23.493638,-76,1,466011501246515,179225888,NA,NA,NA,NA,2016-08-01 00:27:19,0,0,0
59521656,"001970C14003",120.438963,23.622161,-81,1,466011500798703,135686422,-150,0,NA,33494126,2016-08-01 00:27:19,0,0,NA
59521658,"001970A2F19A",121.345727,25.065405,-57,92,466924100841078,20636719,NA,NA,NA,NA,2016-08-01 00:27:20,0,0,96
59521659,"001970C1411D",120.299732,23.3075,-78,1,466011500791408,47338037,-150,0,NA,40124736,2016-08-01 00:27:20,0,0,NA
59521661,"001970C14167",120.254088,22.932068,-150,0,NA,54737214,-35,1,466011500791231,181782293,2016-08-01 00:27:21,0,0,NA
59521662,"001970C140FF",120.860421,24.5917,-72,92,466924251104936,20174962,-150,0,NA,20144962,2016-08-01 00:27:21,0,0,NA
59521663,"001970C11CDD",120.759047,24.394057,-53,1,466011501246341,128025110,NA,NA,NA,NA,2016-08-01 00:27:21,0,0,96
59521664,"001970A2F16E",0,0,-48,92,466924100841075,28523533,NA,NA,NA,NA,2016-08-01 00:27:21,0,0,0
59521666,"001970A2F168",120.276183,22.64681,-61,92,466924100841079,183420193,NA,NA,NA,NA,2016-08-01 00:27:22,0,0,0
59521667,"001970C14089",120.279857,23.289686,-73,92,466924251104927,40154731,-150,0,NA,46699,2016-08-01 00:27:22,0,0,NA
59521668,"001970C158FD",120.25172,23.082907,-70,97,466977100566675,190723185,NA,NA,NA,NA,2016-08-01 00:27:22,0,0,122
59521669,"001970C11CF3",121.438125,25.064245,-38,1,466011501246348,51361805,NA,NA,NA,NA,2016-08-01 00:27:22,0,0,0
59521670,"001970C141B7",120.484352,23.810234,-82,92,466924251104974,33101261,-150,0,NA,30957872,2016-08-01 00:27:22,0,0,NA
59521672,"001970C11CFB",120.205155,23.0339,-45,1,466011501246352,181916940,NA,NA,NA,NA,2016-08-01 00:27:23,0,0,0
59521673,"001970C1403B",121.173925,24.927539,-40,92,466924251104920,80239627,-150,0,NA,16653592,2016-08-01 00:27:23,0,0,NA
59521674,"001970C158F7",120.204878,23.033602,-52,97,466977100566672,181509231,NA,NA,NA,NA,2016-08-01 00:27:23,0,0,0
59521675,"001970C140E5",121.468886,25.021834,-62,1,466011501250457,21693500,-150,0,NA,16916395,2016-08-01 00:27:23,0,0,NA
59521676,"001970C11DB1",121.578143,25.05882,-54,1,466011501250469,25823521,NA,NA,NA,NA,2016-08-01 00:27:23,0,0,0
59521678,"001970C11713",121.1002,24.891232,-61,92,466924251101839,81001741,NA,NA,NA,NA,2016-08-01 00:27:24,0,0,91
59521679,"001970C1166F",120.691187,23.916808,-58,92,466924251101836,131863565,NA,NA,NA,NA,2016-08-01 00:27:24,0,0,95
59521680,"001970C14007",121.072465,24.881383,-70,1,466011500798705,14360926,-150,0,NA,20136755,2016-08-01 00:27:24,0,0,NA
59521681,"001970C14059",120.622342,24.178938,-69,92,466924251104925,0,-150,0,NA,31004554,2016-08-01 00:27:24,0,0,NA
59521682,"001970C14105",120.689106,24.141173,-48,92,466924251104895,106038305,-150,0,NA,21532391,2016-08-01 00:27:24,1,0,NA
59521683,"001970C13F83",121.488384,25.065166,-46,92,466924251104872,30249997,-150,0,NA,15498805,2016-08-01 00:27:25,0,0,NA
59521684,"001970C13F71",120.887477,24.670362,-72,1,466011500798673,0,-150,0,NA,20163314,2016-08-01 00:27:25,0,0,NA
59521685,"001970C1413D",120.293684,22.641903,-69,92,466924251104947,46136711,-150,0,NA,45998248,2016-08-01 00:27:26,0,0,NA
59521686,"001970C11945",120.412477,23.545053,-61,92,466924251106585,157913367,NA,NA,NA,NA,2016-08-01 00:27:26,0,0,89
59521687,"001970C140CF",0,0,-58,92,466924251104938,55310349,-150,0,NA,9184260,2016-08-01 00:27:26,0,0,NA
59521688,"001970C14043",120.659938,24.156966,-64,1,466011500798707,0,-150,0,NA,20470711,2016-08-01 00:27:26,0,0,NA
59521689,"001970A2F1A6",121.51677,25.053487,-45,92,466924100841088,54421261,NA,NA,NA,NA,2016-08-01 00:27:26,1,0,0
59521690,"001970C1191D",120.553383,24.099172,-56,92,466924251106569,132064289,NA,NA,NA,NA,2016-08-01 00:27:27,0,0,98
59521691,"001970C1590F",121.196965,24.957172,-73,97,466977100566684,82950000,NA,NA,NA,NA,2016-08-01 00:27:27,0,0,41
59521692,"001970C14267",0,0,-150,0,NA,15498805,-51,1,466011500790717,128025867,2016-08-01 00:27:27,0,0,NA
59521693,"001970C11711",120.217903,23.02341,-56,92,466924251101814,157769495,NA,NA,NA,NA,2016-08-01 00:27:28,0,0,0
59521694,"001970C1412F",120.663891,24.154666,-67,92,466924251104907,27004526,-150,0,NA,21544385,2016-08-01 00:27:28,0,0,NA
59521695,"001970C11867",121.775675,24.678413,-54,92,466924251106505,208167949,NA,NA,NA,NA,2016-08-01 00:27:29,0,0,24
59521696,"001970A2F14E",0,0,-75,1,466011500790704,128026902,NA,NA,NA,NA,2016-08-01 00:27:29,0,0,0
59521697,"001970C11787",120.98419,24.80875,-41,92,466924100841037,81005591,NA,NA,NA,NA,2016-08-01 00:27:29,0,0,52
59521698,"001970C13FEB",120.449888,23.656442,-71,1,466011501250250,33383059,-150,0,NA,33118098,2016-08-01 00:27:29,0,0,NA
59521699,"001970C11785",121.382643,25.098207,-71,92,466924100841032,30156833,NA,NA,NA,NA,2016-08-01 00:27:29,1,0,0
59521700,"001970C1426D",0,0,-150,0,NA,45945556,-64,1,466011500790720,186956576,2016-08-01 00:27:29,0,0,NA
59521702,"001970C13FA3",120.669854,24.146779,-56,92,466924251104902,106031905,-150,0,NA,21689295,2016-08-01 00:27:30,0,0,NA
59521703,"001970C141B3",0,0,-74,92,466924251104972,20496243,0,0,NA,0,2016-08-01 00:27:30,0,0,NA
59521704,"001970C13FA7",120.637961,24.189801,-57,92,466924251104877,106599969,-150,0,NA,33692197,2016-08-01 00:27:30,0,0,NA
59521705,"001970C13FE9",120.62079,24.160287,-64,1,466011501250249,33707070,-150,0,NA,23167894,2016-08-01 00:27:30,0,0,NA
59521706,"001970A2F1C6",120.761123,24.397037,-69,92,466924200869586,106915351,NA,NA,NA,NA,2016-08-01 00:27:30,0,0,90
59521707,"001970C11D29",121.298087,25.036692,-59,1,466011501246397,53765389,NA,NA,NA,NA,2016-08-01 00:27:31,0,0,0
59521708,"001970C11C87",121.494282,25.075412,-56,1,466011501246518,51228941,NA,NA,NA,NA,2016-08-01 00:27:31,0,0,44
59521711,"001970C11695",0,0,-68,97,466977100566649,59393411,NA,NA,NA,NA,2016-08-01 00:27:32,0,0,0
59521712,"001970C11D09",121.438177,25.064143,-49,1,466011501246355,51361805,NA,NA,NA,NA,2016-08-01 00:27:32,0,0,0
59521713,"001970C13FB1",121.513302,25.053001,-69,1,466011500798685,0,-150,0,NA,15469079,2016-08-01 00:27:32,1,0,NA
59521715,"001970C1194F",120.23966,23.184513,-40,92,466924251106590,157825303,NA,NA,NA,NA,2016-08-01 00:27:33,0,0,11
59521716,"001970C141A9",121.167482,24.918057,-76,92,466924251104967,21113152,-150,0,NA,31108829,2016-08-01 00:27:33,0,0,NA
59521717,"001970C118A1",121.770585,24.704128,-48,92,466924251106501,208169495,NA,NA,NA,NA,2016-08-01 00:27:33,0,0,49
59521718,"001970C14177",120.237132,23.210818,-63,92,466924251104962,157382669,-150,0,NA,46220436,2016-08-01 00:27:33,0,0,NA
59521719,"001970C141CF",121.516505,25.053587,-150,0,NA,46295600,-49,1,466011500790699,0,2016-08-01 00:27:33,1,0,NA
59521721,"001970C11941",120.50399,23.940968,-72,92,466924251106583,131809303,NA,NA,NA,NA,2016-08-01 00:27:34,0,0,93
59521722,"001970C14129",120.622118,24.179161,-76,92,466924251104901,27644848,-150,0,NA,21543204,2016-08-01 00:27:34,0,0,NA
59521723,"001970C14243",121.649172,25.006748,-69,1,466011501246416,28182038,-150,0,NA,19083772,2016-08-01 00:27:34,0,0,NA
59521724,"001970C1405D",121.193764,24.942982,-40,92,466924251104930,80253729,-150,0,NA,16773936,2016-08-01 00:27:34,0,0,NA
59521725,"001970C141E3",121.493729,25.055625,-61,1,466011500790711,0,-150,0,NA,46109711,2016-08-01 00:27:34,0,0,NA
59521726,"001970C1172D",120.624613,24.178825,-57,92,466924251101817,106051615,NA,NA,NA,NA,2016-08-01 00:27:34,1,0,9
59521727,"001970C11CDB",121.444745,25.07043,-67,1,466011501246340,51231009,NA,NA,NA,NA,2016-08-01 00:27:35,0,0,82
59521728,"001970C11909",120.293407,23.301353,-59,92,466924251106563,157858593,NA,NA,NA,NA,2016-08-01 00:27:35,0,0,26
59521729,"001970C11CF1",121.268637,25.015053,-50,1,466011501246347,53843469,NA,NA,NA,NA,2016-08-01 00:27:35,0,0,99
59521730,"001970C1418F",120.537685,24.095017,-55,1,466011500791243,0,-150,0,NA,46210200,2016-08-01 00:27:35,0,0,NA
59521731,"001970C14025",120.522523,24.069909,-38,92,466924251104869,132225567,-150,0,NA,26447201,2016-08-01 00:27:35,0,0,NA
59521732,"001970C1404F",120.506363,23.960874,-67,1,466011500790703,0,-150,0,NA,33544126,2016-08-01 00:27:35,0,0,NA
59521735,"001970C13FCD",121.386793,25.088711,-59,1,466011500791257,51391757,-150,0,NA,20613550,2016-08-01 00:27:36,1,0,NA
59521736,"001970C140B3",120.43102,23.474649,-59,92,466924251104910,156698381,-150,0,NA,26600600,2016-08-01 00:27:36,0,0,NA
59521737,"001970C11A27",121.5062,25.05167,-41,1,466011501246514,25889568,NA,NA,NA,NA,2016-08-01 00:27:36,0,0,0
59521739,"001970C1192B",120.696183,24.296027,-45,92,466924251106576,106126349,NA,NA,NA,NA,2016-08-01 00:27:37,0,0,89
59521740,"001970C14195",120.507595,23.984911,-57,92,466924251104965,31127124,-150,0,NA,46240200,2016-08-01 00:27:37,0,0,NA
59521741,"001970A2F1EE",120.645677,24.104405,-74,92,466924100841060,106072343,NA,NA,NA,NA,2016-08-01 00:27:37,0,0,0
59521742,"001970C1421B",0,0,-84,1,466011501246400,29026464,-150,0,NA,63422,2016-08-01 00:27:37,0,0,NA
59521743,"001970C13F79",120.2393,23.185107,-73,92,466924251104894,40118140,-150,0,NA,27648269,2016-08-01 00:27:37,0,0,NA
59521744,"001970C11685",121.36476,25.057045,-43,92,466924100841127,80185357,NA,NA,NA,NA,2016-08-01 00:27:37,0,0,0
59521745,"001970C11D1B",121.517405,25.051393,-79,1,466011501246394,7525409,NA,NA,NA,NA,2016-08-01 00:27:38,1,0,16
59521746,"001970C11731",121.507135,25.051397,-58,92,466924251101818,55069474,NA,NA,NA,NA,2016-08-01 00:27:38,0,0,0
59521747,"001970C1411F",120.653178,24.204053,-62,1,466011500791409,33692199,-150,0,NA,29744469,2016-08-01 00:27:38,1,0,NA
59521748,"001970C1409F",121.472303,25.046725,-65,1,466011500790707,0,-150,0,NA,26570863,2016-08-01 00:27:38,0,0,NA
59521750,"001970C14101",120.419616,23.56394,-53,92,466924251104932,157519137,-150,0,NA,25196,2016-08-01 00:27:39,0,0,NA
59521751,"001970C1170D",121.488698,25.063383,-51,92,466924251101813,30249997,NA,NA,NA,NA,2016-08-01 00:27:40,0,0,2
59521752,"001970C1590D",121.294077,25.045005,-44,97,466977100566683,86533999,NA,NA,NA,NA,2016-08-01 00:27:40,0,0,15
59521753,"001970C1424F",120.276315,22.646828,-71,92,466924251104998,46209365,-150,0,NA,54760522,2016-08-01 00:27:41,0,0,NA
59521754,"001970C14231",121.769153,24.697068,-66,1,466011501246407,33326112,-150,0,NA,25681138,2016-08-01 00:27:41,0,0,NA
59521755,"001970C141EF",120.279635,22.642356,-76,92,466924251104982,46136676,-150,0,NA,29717214,2016-08-01 00:27:41,0,0,NA
59521756,"001970C14181",120.374657,23.45789,-150,0,NA,22152957,-56,1,466011500791236,180484107,2016-08-01 00:27:41,0,0,NA
59521757,"001970C11923",120.522712,24.06511,-52,92,466924251106572,132066829,NA,NA,NA,NA,2016-08-01 00:27:41,0,0,89
59521758,"001970C11CF7",121.437393,25.064475,-54,1,466011501246350,51361805,NA,NA,NA,NA,2016-08-01 00:27:41,0,0,0
59521760,"001970C13FCB",121.375615,25.072568,-55,92,466924100841129,28694541,0,0,NA,0,2016-08-01 00:27:42,0,0,NA
59521761,"001970A2F1A4",120.512448,24.004563,-65,92,466924100841080,131770401,NA,NA,NA,NA,2016-08-01 00:27:42,0,0,90
59521762,"001970C1419D",120.470213,23.769568,-150,0,NA,29717434,-56,1,466011500791246,135685151,2016-08-01 00:27:42,0,0,NA
59521763,"001970A2F150",120.318468,23.344935,-65,92,466924100841087,157399073,NA,NA,NA,NA,2016-08-01 00:27:42,0,0,94
59521764,"001970C11767",121.57816,25.058848,-63,92,466924251106598,54300952,NA,NA,NA,NA,2016-08-01 00:27:42,0,0,0
59521765,"001970C1190D",120.644172,24.19738,-60,92,466924251106565,106865953,NA,NA,NA,NA,2016-08-01 00:27:43,0,0,84
59521766,"001970C140DD",120.252968,23.051923,-84,1,466011501250453,47788918,-150,0,NA,26335905,2016-08-01 00:27:43,0,0,NA
59521767,"001970C140CB",121.294504,25.036144,-53,92,466924251104940,20510450,-150,0,NA,17047567,2016-08-01 00:27:43,0,0,NA
59521768,"001970C1414F",120.431954,23.589176,-70,1,466011500791413,47472346,-150,0,NA,33599738,2016-08-01 00:27:44,0,0,NA
59521769,"001970A2F154",120.27615,22.646938,-53,92,466924100841072,183420193,NA,NA,NA,NA,2016-08-01 00:27:44,0,0,0
59521770,"001970C140BB",120.75978,24.395057,-68,1,466011500791403,33347336,-150,0,NA,20802550,2016-08-01 00:27:44,0,0,NA
59521771,"001970C11D05",120.474025,23.699668,-59,1,466011501246353,135733260,NA,NA,NA,NA,2016-08-01 00:27:44,1,0,107
59521772,"001970C14191",120.282904,22.633667,-150,0,NA,27503523,-67,92,466924251104963,46136302,2016-08-01 00:27:44,0,0,NA
59521773,"001970C1425D",120.622412,24.179055,-60,1,466011500791406,0,-150,0,NA,21438223,2016-08-01 00:27:44,0,0,NA
59521774,"001970C14197",121.214522,24.96814,-39,92,466924251104966,81907213,-150,0,NA,46079497,2016-08-01 00:27:44,0,0,NA
59521775,"001970C140E1",120.408491,23.534621,-82,1,466011501250455,47458898,-150,0,NA,29717214,2016-08-01 00:27:44,0,0,NA
59521777,"001970C1192D",121.219455,24.972643,-53,92,466924251106577,81907213,NA,NA,NA,NA,2016-08-01 00:27:45,0,0,83
59521778,"001970C140E3",120.690755,24.253028,-45,1,466011501250456,0,-150,0,NA,20452897,2016-08-01 00:27:45,0,0,NA
59521779,"001970C14211",120.295687,22.63758,-71,92,466924251104991,46122197,-150,0,NA,31023256,2016-08-01 00:27:45,1,0,NA
59521780,"001970C11675",120.977103,24.74738,-73,1,466011500798632,56331275,NA,NA,NA,NA,2016-08-01 00:27:45,0,0,89
59521781,"001970C1170B",121.494565,25.076277,-75,92,466924100841083,30255886,NA,NA,NA,NA,2016-08-01 00:27:46,0,0,45
59521782,"001970C13F63",121.498015,25.053462,-71,92,466924251104909,0,-150,0,NA,17756911,2016-08-01 00:27:46,0,0,NA
59521783,"001970C158E3",120.212415,22.998497,-61,97,466977100566666,180225647,NA,NA,NA,NA,2016-08-01 00:27:46,1,0,0
59521784,"001970C11CC7",120.212313,22.997898,-58,1,466011501246330,181778455,NA,NA,NA,NA,2016-08-01 00:27:46,1,0,0
59521785,"001970C11781",121.38265,25.098343,-77,92,466924100841041,30156833,NA,NA,NA,NA,2016-08-01 00:27:46,1,0,0
59521786,"001970C141A5",121.514217,25.052617,-150,0,NA,27765749,-50,1,466011500791250,7530361,2016-08-01 00:27:46,1,0,NA
59521787,"001970C140E7",120.475957,23.709344,-70,1,466011501250458,0,-150,0,NA,40054187,2016-08-01 00:27:46,0,0,NA
59521789,"001970C14035",120.484454,23.834953,-54,92,466924251104873,131790113,-150,0,NA,21952291,2016-08-01 00:27:47,0,0,NA
59521790,"001970C13F8D",121.517047,25.051122,-56,1,466011500798679,0,-150,0,NA,14683642,2016-08-01 00:27:47,1,0,NA
59521791,"001970C1417B",120.929202,24.711309,-150,0,NA,20163315,-51,1,466011500791233,128040971,2016-08-01 00:27:48,0,0,NA
59521792,"001970C1401D",121.510116,25.051803,-61,1,466011501250450,26134029,-150,0,NA,16699112,2016-08-01 00:27:48,1,0,NA
59521793,"001970C1412D",120.741764,24.364602,-63,92,466924251104870,105995277,-150,0,NA,32801,2016-08-01 00:27:48,0,0,NA
59521794,"001970C141E5",120.310451,22.823086,-150,0,NA,23167894,-59,1,466011500790712,184661014,2016-08-01 00:27:48,0,0,NA
59521795,"001970C11D11",121.348998,25.065712,-72,1,466011501246389,53799712,NA,NA,NA,NA,2016-08-01 00:27:49,0,0,99
59521796,"001970C1194D",121.312535,24.972118,-47,92,466924251106589,80220173,NA,NA,NA,NA,2016-08-01 00:27:49,0,0,83
59521797,"001970C140D9",120.205137,23.034035,-62,1,466011501250451,47664297,-150,0,NA,28526705,2016-08-01 00:27:49,0,0,NA
59521799,"001970C140B9",120.249445,23.041712,-64,1,466011500791402,181781025,-150,0,NA,40228295,2016-08-01 00:27:50,0,0,NA
59521800,"001970C141AB",120.29257,22.642071,-41,92,466924251104968,183635989,-150,0,NA,46119136,2016-08-01 00:27:50,0,0,NA
59521801,"001970C15909",120.210057,23.006853,-55,97,466977100566681,180227953,NA,NA,NA,NA,2016-08-01 00:27:50,0,0,39
59521802,"001970C14065",120.881155,24.65409,-45,92,466924251104916,105978913,-150,0,NA,20123532,2016-08-01 00:27:50,0,0,NA
59521803,"001970C11CF9",121.43769,25.064053,-55,1,466011501246351,51361805,NA,NA,NA,NA,2016-08-01 00:27:50,0,0,0
59521804,"001970A2F1CE",0,0,-49,92,466924100841063,107386893,NA,NA,NA,NA,2016-08-01 00:27:50,0,0,0
59521805,"001970C1405B",120.526728,24.084014,-75,92,466924251104874,31061698,-150,0,NA,22152957,2016-08-01 00:27:50,0,0,NA
59521806,"001970C14157",121.474783,25.07443,-66,1,466011500791417,0,-150,0,NA,15468805,2016-08-01 00:27:50,0,0,NA
59521808,"001970C11CD7",120.86697,24.6301,-48,1,466011501246338,128026134,NA,NA,NA,NA,2016-08-01 00:27:51,0,0,87
59521809,"001970C1405F",120.308395,22.634307,-150,0,NA,46109068,-41,1,466011500798647,184326933,2016-08-01 00:27:51,1,0,NA
59521810,"001970C14269",120.865458,24.607106,-150,0,NA,33316179,-47,1,466011500790718,128026379,2016-08-01 00:27:51,0,0,NA
59521811,"001970C11CC1",121.337218,25.062967,-42,1,466011501246327,53761568,NA,NA,NA,NA,2016-08-01 00:27:51,0,0,59
59521814,"001970C158FF",120.396572,23.500318,-56,97,466977100566676,153613423,NA,NA,NA,NA,2016-08-01 00:27:52,1,0,80
59521815,"001970C11CD1",120.784185,24.478282,-64,1,466011501246335,128028193,NA,NA,NA,NA,2016-08-01 00:27:52,0,0,98
59521816,"001970C14029",120.645911,24.164415,-45,92,466924251101810,107426315,-150,0,NA,26401035,2016-08-01 00:27:52,1,0,NA
59521817,"001970C140BF",0,0,-68,1,466011500791405,47827300,-150,0,NA,46015274,2016-08-01 00:27:52,0,0,NA
59521818,"001970C13F9D",120.786151,24.498893,-90,1,466011500798683,0,-150,0,NA,26491658,2016-08-01 00:27:52,0,0,NA
59521819,"001970C118DF",121.771452,24.75235,-37,92,466924251106519,208366093,NA,NA,NA,NA,2016-08-01 00:27:52,0,0,37
59521820,"001970C11747",0,0,-60,92,466924251101844,106559777,NA,NA,NA,NA,2016-08-01 00:27:52,0,0,0
59521822,"001970C11921",120.210475,23.005525,-63,92,466924251106571,157771533,NA,NA,NA,NA,2016-08-01 00:27:53,0,0,41
59521823,"001970C13FED",120.864109,24.617978,-75,1,466011501250251,0,-150,0,NA,47676931,2016-08-01 00:27:53,0,0,NA
59521824,"001970C1195B",121.651452,24.999357,-61,1,466011501246492,28182284,NA,NA,NA,NA,2016-08-01 00:27:53,0,0,87
59521825,"001970C13FEF",120.376959,23.465918,-89,1,466011501250252,47450530,-150,0,NA,14002809,2016-08-01 00:27:53,0,0,NA
59521826,"001970C11CC3",120.78126,24.444477,-86,1,466011501246328,128028438,NA,NA,NA,NA,2016-08-01 00:27:53,0,0,87
59521827,"001970C11CBB",121.010948,24.810288,-56,1,466011501246324,57384982,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,92
59521828,"001970C1193F",120.245595,23.112162,-50,92,466924251106582,157770519,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,82
59521830,"001970C11791",120.212493,22.998955,-64,92,466924100841124,40103287,NA,NA,NA,NA,2016-08-01 00:27:54,1,0,NA
59521831,"001970C1406F",120.765257,24.403192,-57,92,466924251104890,105929239,-150,0,NA,20818698,2016-08-01 00:27:54,0,0,NA
59521832,"001970C11A0F",120.497798,23.910653,-73,1,466011501246510,133152268,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,100
59521833,"001970C13F89",120.815453,24.520958,-72,1,466011500798677,33306034,-150,0,NA,26521724,2016-08-01 00:27:54,0,0,NA
59521834,"001970C11D33",121.578197,25.058847,-57,1,466011501250462,25823521,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,0
59521835,"001970C11943",121.469478,25.075487,-64,92,466924251106584,29680673,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,95
59521836,"001970C13FA5",120.552285,24.098816,-56,92,466924251104882,132049421,-150,0,NA,26335905,2016-08-01 00:27:54,0,0,NA
59521837,"001970C11CBD",121.161177,24.904145,-55,1,466011501246325,53789985,NA,NA,NA,NA,2016-08-01 00:27:54,0,0,83
59521839,"001970C14155",121.417945,25.063332,-71,1,466011500791416,0,-150,0,NA,14665400,2016-08-01 00:27:55,0,0,NA
59521842,"001970C1420F",120.76583,24.40353,-78,92,466924251104990,20818698,-150,0,NA,28617967,2016-08-01 00:27:55,0,0,NA
59521843,"001970C14067",121.51546,25.051467,-35,92,466924251104919,55523863,-150,0,NA,15195706,2016-08-01 00:27:55,1,0,NA
59521844,"001970C1192F",121.050327,24.876438,-66,92,466924251106578,80279585,NA,NA,NA,NA,2016-08-01 00:27:55,0,0,89
59521845,"001970C11A11",0,0,-55,1,466011501246511,133122061,NA,NA,NA,NA,2016-08-01 00:27:56,0,0,0
59521846,"001970A2F174",120.333722,22.627712,-76,92,466924100841089,183746830,NA,NA,NA,NA,2016-08-01 00:27:56,0,0,16
59521847,"001970C14103",120.249046,23.001259,-67,92,466924251104879,157792791,-150,0,NA,28367762,2016-08-01 00:27:56,0,0,NA
59521848,"001970C141BF",121.25123,25.003836,-55,92,466924251104978,80196107,-150,0,NA,14677925,2016-08-01 00:27:56,0,0,NA
59521849,"001970C11DD7",121.770465,24.68943,-56,97,466977100566663,68609136,NA,NA,NA,NA,2016-08-01 00:27:56,0,0,50
59521850,"001970C1401B",120.204742,23.029284,-57,1,466011501250449,47705258,-150,0,NA,29717214,2016-08-01 00:27:56,0,0,NA
59521851,"001970C11CE3",121.070378,24.879995,-81,1,466011501246344,14409720,NA,NA,NA,NA,2016-08-01 00:27:57,0,0,94
59521852,"001970C11745",121.014068,24.852613,-64,92,466924251101819,80489761,NA,NA,NA,NA,2016-08-01 00:27:57,0,0,96
59521853,"001970C14265",121.45015,25.072252,-150,0,NA,18028456,-42,1,466011500790716,51227403,2016-08-01 00:27:57,0,0,NA
59521854,"001970C140C9",120.839868,24.552318,-68,92,466924251104929,105927201,-150,0,NA,30412,2016-08-01 00:27:57,0,0,NA
59521855,"001970C1426B",120.249878,23.033166,-150,0,NA,28222813,-47,1,466011500790719,181808908,2016-08-01 00:27:57,0,0,NA
59521856,"001970C1420D",121.489656,25.063144,-53,92,466924251104989,30249997,-150,0,NA,17717252,2016-08-01 00:27:57,0,0,NA
59521858,"001970C118CD",121.76101,24.748043,-52,92,466924251106529,208364045,NA,NA,NA,NA,2016-08-01 00:27:58,0,0,0
59521859,"001970C1170F",120.738002,24.360197,-60,92,466924251101838,105995287,NA,NA,NA,NA,2016-08-01 00:27:58,0,0,97
59521860,"001970C13F77",120.782856,24.452615,-59,1,466011500798676,33316263,-150,0,NA,30502,2016-08-01 00:27:58,0,0,NA
59521861,"001970C13FE7",120.622528,24.181667,-71,1,466011500798700,0,-150,0,NA,20462965,2016-08-01 00:27:58,0,0,NA
59521862,"001970C14263",0,0,-150,0,NA,29717214,-58,1,466011500790715,184557078,2016-08-01 00:27:58,0,0,NA
59521864,"001970C14075",0,0,-78,92,466924251104886,15201810,-150,0,NA,17756911,2016-08-01 00:27:59,0,0,NA
59521865,"001970C11DB5",121.781105,24.810828,-46,97,466977100566658,67075697,NA,NA,NA,NA,2016-08-01 00:27:59,0,0,87
59521866,"001970C140BD",120.440046,23.627655,-73,1,466011500791404,47499956,-150,0,NA,40112819,2016-08-01 00:27:59,0,0,NA
59521867,"001970A2F1CC",0,0,-58,92,466924100841061,106028567,NA,NA,NA,NA,2016-08-01 00:27:59,0,0,0
